image,bird view,daylight,fog,front view,high alt,lagre occlusion,long term,low alt,medium alt,medium occlusion,medium out,night,no occlusion,no out,sequence,side view,small occlusion,small out,target id,havecar
S1201_img000443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0209_img000470,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S1313_img000669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0209_img001044,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S0101_img000845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0201_img000696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1303_img000196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0103_img000683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0301_img000180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1607_img000400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0203_img000598,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
S0103_img000415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0101_img000729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1301_img000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1606_img000505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1310_img000679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img001170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0802_img000832,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1302_img000650,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1307_img000648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0308_img000065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img001649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0802_img000483,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
S0102_img000067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0701_img001054,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
S0101_img000830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1307_img000394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0701_img001115,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
S1605_img000120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1310_img000715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img000394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1606_img000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0209_img001127,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S1606_img000573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0209_img000336,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S1309_img001283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img001072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0701_img000405,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M0203_img000807,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
M0701_img001098,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M0606_img000502,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1009_img000273,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S0308_img000196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1308_img000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1604_img000162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1301_img000105,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S0305_img000254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1201_img002135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0602_img000221,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1310_img000262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img002272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img001257,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0403_img000242,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1305_img001314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img000302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img001799,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0601_img000292,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
S1603_img001656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img000476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img000770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img000942,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
S0101_img000103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img000714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0802_img000946,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1301_img000515,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1004_img000152,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0606_img000917,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1101_img000555,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0701_img000187,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
S1605_img000441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1301_img001083,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1303_img000129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1401_img000587,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
S1201_img002061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0102_img000070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1308_img000681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img001267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img001957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1606_img000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0606_img000370,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1603_img002714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img001482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0101_img000161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0103_img000390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1312_img000992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0205_img000081,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
S1306_img001398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img000729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1304_img000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1310_img000371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1302_img000212,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1306_img002255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0103_img000916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0203_img000550,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
S0101_img001660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0103_img000576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1309_img001127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0201_img000067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1101_img000213,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
S0401_img000211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1702_img000299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img000640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0306_img000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0606_img000815,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1311_img000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1604_img000137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0306_img000251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1309_img001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0305_img000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1401_img000950,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
S1312_img001248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img001848,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
S1307_img000222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1301_img000988,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0209_img001514,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S0701_img000318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0201_img000495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1303_img000372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1312_img000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img000351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1312_img001094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img000469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0307_img000326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img001630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img001177,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
S1307_img000053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1607_img000148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1501_img000215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1602_img000140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1004_img000136,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1201_img000894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0901_img000132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0209_img000271,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S1607_img000537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1201_img000424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img001514,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0601_img000317,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
S1201_img000211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1401_img000299,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
S1201_img000255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0103_img000706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1009_img000464,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1305_img000370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img001497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1605_img000246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1607_img000135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0305_img000645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1307_img000617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1309_img000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1308_img000188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img000364,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
S1605_img000244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0307_img000373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img001811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img000161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1301_img000757,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1603_img002047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0606_img001013,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1309_img000675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1201_img000948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0101_img001602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0606_img000667,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S0801_img000454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1001_img000340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1001_img000067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1301_img000279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1401_img000648,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
S1303_img001074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1601_img000390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1201_img001402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1308_img000329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img001095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1305_img000763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0201_img000571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img001908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1101_img000729,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
S1312_img000976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0701_img000717,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
S0102_img000134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0301_img000124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0403_img000023,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0802_img000463,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0209_img001326,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S1313_img001355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1604_img000170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img001306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1304_img000170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1302_img000435,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1701_img000041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1301_img001156,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1603_img002768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0401_img000458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0209_img001510,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
M0701_img000705,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
S1201_img002474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1309_img000863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0403_img000285,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S1603_img002278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0901_img000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0403_img000082,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0209_img000393,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S0401_img000366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0802_img000785,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
S1603_img001533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0305_img000225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img000152,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
S0402_img000481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1702_img000030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0402_img000088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0401_img000306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img001975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1304_img000091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1308_img000213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1309_img000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1201_img000527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1601_img000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0307_img000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1501_img000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1401_img000678,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
S1603_img002358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1303_img000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1004_img000035,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1401_img000129,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
S0306_img000115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1301_img000480,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S0602_img000221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1306_img001846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1312_img000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1302_img000053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0403_img000230,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
S0602_img000256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img002692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0309_img000205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0306_img000181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1308_img000835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0101_img001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0309_img000057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1601_img000237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1312_img001178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0303_img000158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1601_img000322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1201_img000226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0209_img000840,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S1309_img000323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1009_img000282,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1201_img001828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1401_img000920,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
S1201_img002044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1313_img001655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1303_img000337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0308_img000162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1302_img000234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1101_img000575,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
S1312_img000337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0701_img000172,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
S0304_img000278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1009_img000032,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
S1313_img000382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0103_img000463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1303_img000037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0203_img000753,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
S1603_img002871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1303_img000404,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
S1301_img000396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img002639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1501_img000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0701_img000590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1201_img002189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1603_img001910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0801_img000171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img000234,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
S1201_img000820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1302_img000163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0401_img000172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1303_img000273,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0601_img000038,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
S1308_img000700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1001_img001794,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
S1312_img000746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M0209_img000655,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
M0203_img000095,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
S0101_img000718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S0402_img000162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M1303_img000360,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0209_img000800,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1
S0201_img000565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1401_img000115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
S1606_img000541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
