image,bird view,daylight,fog,front view,high alt,lagre occlusion,long term,low alt,medium alt,medium occlusion,medium out,night,no occlusion,no out,sequence,side view,small occlusion,small out,target id,havecar
M1006_img000587,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1102_img000039,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0101_img000388,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0101_img000371,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1006_img000356,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1304_img000532,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0401_img000468,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0206_img000453,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M1003_img001326,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1304_img001286,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1006_img000147,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0501_img000095,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M0604_img000084,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1008_img000337,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img000720,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0603_img001026,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img001997,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0210_img000242,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0202_img000161,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0401_img000339,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0703_img000366,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0901_img001776,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0901_img000394,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0702_img000695,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img000332,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1002_img000029,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0210_img000146,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img000960,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0604_img000478,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0604_img000786,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1003_img000658,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0604_img000169,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1201_img001146,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0202_img000167,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0210_img000556,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1201_img000240,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0402_img000388,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1304_img001162,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0604_img000848,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0207_img000219,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1202_img000304,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1008_img000064,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0501_img000102,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M0604_img000336,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0207_img000212,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1005_img000495,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0902_img000107,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0207_img000292,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0603_img000236,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img001298,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img000140,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1305_img000395,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img001595,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0704_img000074,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1005_img000345,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0901_img000296,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0702_img000460,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1201_img000652,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1003_img001194,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1201_img000048,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0702_img000614,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0207_img000275,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0603_img000947,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0604_img000938,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0202_img000275,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0703_img000012,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1102_img000172,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1006_img000005,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0604_img000156,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0206_img000095,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M1201_img000063,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1305_img000271,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img000833,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0202_img000004,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0301_img000289,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1008_img000259,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0207_img000449,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1304_img000570,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0207_img000147,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0401_img000113,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1003_img000601,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1003_img001000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1008_img000358,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img000340,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1201_img000946,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0604_img000819,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0703_img000171,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1102_img000657,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1006_img000210,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1102_img000814,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0402_img000258,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0603_img001958,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img000181,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1008_img000135,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0604_img000816,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0401_img000500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1202_img000073,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1305_img000026,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1102_img000246,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0604_img000231,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0702_img000611,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img001014,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0501_img000246,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M0702_img000185,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0301_img000049,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img001991,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1201_img000715,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0603_img000683,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0605_img000532,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0902_img000088,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1003_img001242,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1306_img000435,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0210_img000177,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1102_img000306,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0301_img000291,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1201_img000233,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0206_img000427,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0603_img000316,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1005_img000059,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1005_img000508,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1306_img000531,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0702_img000314,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0202_img000277,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0207_img000294,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1003_img001023,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0301_img000055,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0702_img000607,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0207_img000065,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0206_img000358,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0603_img000924,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0207_img000820,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M1304_img000888,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1008_img000396,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1003_img000319,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1006_img000414,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0605_img000591,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0204_img000056,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0401_img000436,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0704_img000097,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0604_img000335,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0206_img000090,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0603_img001398,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0604_img000865,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0703_img000162,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0901_img000949,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0210_img000375,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1202_img000291,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0210_img000412,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1102_img000556,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1003_img001334,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1306_img001044,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0703_img000494,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0603_img000991,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img000232,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0704_img000437,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0603_img000894,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0605_img000714,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0201_img000930,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img001462,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0201_img000884,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0201_img000919,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0207_img000475,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0603_img002025,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0402_img000052,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0402_img000094,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0206_img000271,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0101_img000223,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0604_img000704,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1202_img000337,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0605_img000301,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0207_img000241,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0210_img000065,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img001477,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0401_img000527,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0501_img000216,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M0402_img000122,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0703_img000436,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0402_img000356,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0901_img001404,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0605_img000356,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1002_img000167,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M1006_img000385,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1306_img000475,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0603_img001634,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img000754,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0501_img000106,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M0901_img000131,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0603_img000051,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0501_img000080,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M0901_img000434,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0901_img000608,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0604_img000367,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1305_img000313,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0201_img000341,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1006_img000351,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1102_img000735,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0604_img000201,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0207_img000866,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0603_img000874,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0703_img000098,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1201_img000633,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0702_img000055,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img000868,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0207_img000558,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0704_img000819,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1102_img000553,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1304_img000365,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0402_img000109,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1003_img001215,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0603_img000215,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0501_img000159,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M1304_img000730,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1306_img000902,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1002_img000327,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0604_img000406,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0401_img000231,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img000446,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0603_img000356,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img000057,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0703_img000440,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1006_img000088,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0702_img000349,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1008_img000190,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0210_img000366,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0603_img001509,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M0206_img000255,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M0210_img000572,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1305_img000030,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0207_img000690,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M1306_img000433,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1306_img000279,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0207_img000485,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M1006_img000130,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1102_img000383,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0204_img000348,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0207_img000443,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0604_img000159,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M0301_img000257,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0703_img000371,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1305_img000434,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1306_img000432,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1003_img000206,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1306_img000032,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1304_img000067,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0901_img000759,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0704_img000429,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1304_img000317,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0901_img000427,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M0101_img000147,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1006_img000474,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1006_img000465,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0201_img000807,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0207_img000517,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M1305_img000204,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0901_img001256,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M1008_img000411,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0402_img000369,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1003_img001084,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0207_img000667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
M0202_img000268,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
M0206_img000422,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M1005_img000367,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0704_img000454,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M1005_img000283,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1304_img000753,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1003_img000152,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1003_img000489,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M0603_img000103,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
M1102_img000701,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1306_img000573,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0605_img000706,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1304_img000936,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M0901_img000363,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
M1305_img000306,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1304_img000054,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1102_img000408,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1306_img000710,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1008_img000356,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1005_img000030,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
M1201_img000959,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0605_img000518,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
M1102_img000964,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
M1201_img000881,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
M0201_img000655,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0702_img000036,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M0702_img000530,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1008_img000429,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
M1002_img000609,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
M1304_img000601,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
